eeg_1,eeg_2,eeg_3,eeg_4
758.71796,801.4286,790.9524,555.64105
774.83514,802.6374,786.9231,741.39197
799.41394,799.011,791.3553,963.00366
810.293,799.41394,793.7729,949.707
801.4286,798.60803,791.3553,720.84247
784.5055,792.96704,790.9524,556.04395
799.011,796.5934,793.36993,728.9011
825.2015,802.6374,796.99634,968.24176
814.7253,802.23444,796.1905,982.3443
804.2491,800.6227,791.3553,783.69965
778.0586,790.9524,783.69965,568.93774
773.22345,792.1612,786.9231,686.1905
811.0989,805.4579,791.3553,950.5128
813.91943,804.2491,793.7729,995.64105
793.36993,798.60803,799.81683,805.05493
779.2674,798.60803,794.17584,569.7436
782.8938,794.9817,790.9524,653.1502
808.68134,792.5641,796.5934,927.1429
823.5897,799.011,798.60803,1012.5641
804.65204,796.1905,794.9817,851.79486
789.7436,795.38464,792.96704,651.9414
810.293,796.1905,794.17584,901.75824
841.31866,805.8608,794.57874,1023.8461
780.4762,789.7436,791.3553,610.0366
834.0659,812.71063,797.8022,904.17584
809.89014,798.20514,794.57874,635.42126
818.7546,797.8022,796.99634,876.77655
809.0842,795.38464,793.7729,620.5128
832.8571,805.05493,796.5934,919.89014
793.36993,799.81683,798.20514,662.01465
836.8865,797.3993,790.9524,1018.60803
768.7912,791.3553,786.9231,610.0366
827.2161,803.44324,792.96704,1025.0549
815.12823,806.6667,794.57874,942.0513
798.20514,798.20514,794.17584,681.3553
804.65204,795.78754,787.72894,859.45056
773.22345,794.17584,794.17584,576.99634
767.98535,793.7729,797.8022,793.36993
788.5348,793.7729,797.3993,992.4176
782.49084,788.93774,794.17584,929.5604
762.3443,790.14655,793.36993,678.5348
754.68866,791.3553,791.75824,546.77655
775.2381,796.1905,794.9817,744.21246
798.20514,801.02563,796.5934,977.9121
770,791.3553,782.8938,570.14655
795.38464,790.14655,792.1612,749.85345
809.89014,793.7729,792.1612,979.92676
815.12823,796.1905,790.9524,990.80585
805.05493,800.2198,794.57874,956.9597
801.02563,794.17584,795.38464,783.2967
774.43225,784.5055,798.20514,707.9487
805.4579,796.1905,800.2198,963.00366
766.3736,782.8938,795.38464,576.5934
784.10254,799.011,787.72894,721.6484
810.696,792.96704,799.41394,1006.1172
796.5934,792.5641,799.011,824.7985
774.83514,792.96704,796.1905,584.65204
775.2381,789.34064,795.38464,661.6117
798.20514,790.54944,802.23444,938.022
817.1429,793.36993,807.8755,1008.93774
808.68134,792.5641,809.89014,835.2747
767.98535,788.93774,804.65204,579.41394
759.5238,785.31134,801.8315,621.31866
788.93774,788.5348,808.68134,889.2674
799.81683,795.78754,813.91943,995.2381
780.87915,794.17584,807.8755,853.4066
763.1502,790.9524,801.4286,599.9634
757.9121,784.10254,799.81683,590.293
776.8498,789.34064,796.1905,869.12085
761.9414,793.36993,797.8022,620.10986
755.4945,796.99634,801.4286,581.4286
