eeg_1,eeg_2,eeg_3,eeg_4
781.685,799.41394,794.57874,796.5934
780.07324,796.1905,793.7729,812.71063
797.8022,800.6227,793.7729,816.7399
799.011,803.8461,803.44324,813.1135
791.3553,798.20514,803.44324,804.65204
801.4286,801.4286,805.4579,809.4872
798.60803,802.6374,806.26373,813.91943
798.20514,801.8315,794.57874,820.3663
799.011,803.0403,803.44324,834.0659
793.36993,796.99634,809.89014,816.337
790.9524,792.96704,801.02563,788.5348
784.10254,796.99634,796.5934,803.8461
790.14655,803.8461,802.23444,800.2198
789.7436,804.2491,799.41394,821.1722
774.83514,795.78754,804.2491,776.4469
787.72894,799.41394,802.23444,801.8315
786.9231,797.8022,803.8461,814.3223
778.0586,796.5934,805.4579,775.2381
786.9231,799.011,810.293,809.4872
786.9231,805.4579,805.4579,792.96704
785.7143,802.23444,802.23444,782.8938
792.1612,800.2198,807.47253,802.6374
794.17584,802.23444,811.9048,819.15753
778.86444,798.60803,811.50183,814.3223
783.2967,795.38464,809.4872,794.57874
788.1319,787.72894,815.12823,780.07324
792.1612,785.7143,811.50183,799.41394
792.1612,782.0879,805.05493,807.47253
791.3553,773.22345,807.47253,790.9524
