eeg_1,eeg_2,eeg_3,eeg_4
784.90845,795.38464,788.5348,828.4249
788.5348,803.0403,788.5348,816.337
776.04395,800.6227,784.5055,792.5641
776.4469,799.41394,778.86444,764.7619
790.54944,801.8315,788.93774,790.54944
784.10254,799.011,796.99634,824.3956
774.43225,796.99634,790.14655,817.1429
778.86444,796.99634,786.52014,796.1905
780.07324,794.17584,785.31134,768.7912
782.0879,790.9524,784.5055,780.4762
777.6557,793.36993,786.9231,808.68134
782.0879,801.4286,788.1319,805.8608
789.34064,801.4286,790.9524,792.1612
794.17584,805.4579,794.9817,772.01465
794.17584,808.2784,795.38464,776.04395
784.90845,806.26373,801.02563,821.5751
780.07324,805.4579,806.6667,842.52747
773.22345,793.36993,793.36993,780.4762
780.4762,799.41394,801.02563,817.9487
771.6117,795.78754,791.3553,782.49084
784.10254,802.6374,790.9524,815.9341
782.49084,801.02563,790.9524,819.5604
769.19415,797.8022,792.96704,801.02563
758.71796,799.011,791.3553,767.1795
753.8828,793.36993,788.93774,757.1062
754.68866,799.41394,787.72894,791.75824
756.7033,810.293,790.14655,804.2491
758.71796,802.23444,791.75824,790.54944
758.315,791.75824,785.31134,759.12085
755.09155,793.7729,784.5055,742.1978
766.77655,797.8022,784.5055,772.4176
782.49084,801.4286,784.5055,794.57874
789.7436,804.65204,787.72894,781.28204
788.93774,806.26373,792.96704,761.13556
780.4762,806.26373,795.38464,755.09155
790.14655,807.8755,795.78754,788.1319
801.02563,806.26373,796.1905,811.50183
801.4286,810.293,793.7729,807.0696
811.9048,817.1429,795.38464,790.14655
822.7839,816.7399,796.1905,771.6117
823.1868,808.68134,791.3553,791.75824
796.5934,802.23444,786.9231,819.15753
776.8498,803.44324,791.75824,816.337
784.10254,805.8608,793.36993,795.78754
782.49084,802.6374,789.34064,763.95605
763.95605,799.011,792.5641,780.87915
774.83514,800.2198,792.1612,817.1429
793.36993,800.2198,789.7436,814.7253
780.4762,796.99634,789.7436,790.9524
763.95605,793.36993,787.72894,756.30035
772.01465,801.8315,790.9524,768.7912
774.83514,799.41394,794.57874,801.4286
778.0586,791.75824,792.5641,796.5934
776.04395,795.38464,788.1319,780.87915
775.2381,794.9817,788.5348,761.9414
782.8938,793.36993,787.326,767.1795
785.7143,794.17584,787.326,805.8608
795.38464,795.78754,791.3553,802.23444
791.75824,799.41394,792.1612,768.3883
796.99634,796.99634,791.75824,822.7839
798.20514,801.8315,791.75824,770.80585
798.60803,802.6374,794.57874,809.4872
804.65204,809.0842,803.8461,824.3956
803.44324,805.05493,801.8315,799.41394
801.4286,794.57874,792.5641,762.74725
794.9817,790.54944,792.96704,796.5934
788.93774,791.75824,791.75824,816.7399
803.8461,788.1319,789.34064,751.06226
790.9524,798.60803,793.7729,795.38464
771.6117,799.011,792.1612,769.19415
762.3443,794.9817,792.1612,763.95605
770.80585,799.81683,796.1905,797.3993
773.6264,801.02563,795.78754,813.91943
781.685,803.44324,795.38464,799.81683
786.9231,802.6374,795.78754,767.1795
778.0586,797.3993,792.96704,736.1539
774.0293,790.14655,789.7436,770.0
786.1172,800.6227,805.4579,811.0989
767.98535,791.75824,790.9524,761.13556
779.67035,801.02563,803.44324,794.57874
773.22345,798.20514,790.54944,734.5421
789.34064,798.60803,794.57874,805.05493
800.6227,798.20514,791.3553,804.2491
794.17584,793.36993,795.38464,779.2674
792.5641,792.1612,793.7729,756.30035
799.81683,793.7729,789.7436,778.86444
811.50183,797.3993,793.36993,810.293
815.5311,797.8022,799.41394,810.293
813.91943,801.8315,803.44324,796.5934
808.2784,794.9817,788.93774,756.30035
809.4872,790.54944,785.31134,768.3883
773.22345,800.2198,791.75824,759.12085
784.90845,790.14655,790.54944,814.7253
753.8828,788.93774,788.1319,814.3223
753.0769,788.1319,792.1612,799.41394
766.77655,788.93774,791.3553,789.7436
755.4945,784.10254,792.96704,780.07324
785.31134,799.81683,800.2198,833.2601
790.9524,795.38464,801.02563,838.0952
789.34064,791.3553,794.17584,817.1429
795.78754,796.99634,794.17584,794.9817
801.8315,799.81683,796.1905,794.9817
799.41394,800.6227,797.8022,829.2308
796.99634,801.02563,796.99634,836.08057
800.6227,798.60803,790.9524,818.7546
800.6227,793.36993,786.52014,796.1905
799.81683,790.54944,786.9231,784.10254
818.7546,796.1905,791.75824,841.7216
803.0403,799.011,788.5348,820.3663
