eeg_1,eeg_2,eeg_3,eeg_4
810.293,785.31134,785.7143,730.10986
871.13556,795.38464,794.57874,1139.0842
828.4249,796.99634,789.34064,802.6374
780.07324,797.3993,791.3553,434.7619
816.7399,798.20514,798.20514,664.0293
885.64105,798.60803,801.02563,1133.4432
898.93774,798.60803,806.26373,1158.4249
849.7802,800.2198,796.1905,834.0659
784.10254,792.96704,783.69965,413.4066
805.4579,791.3553,794.17584,576.1905
869.92676,796.5934,801.8315,1131.0256
869.12085,795.78754,798.20514,1196.7032
821.5751,788.93774,795.78754,869.92676
769.59705,788.5348,799.011,461.35532
779.2674,793.36993,794.17584,568.5348
841.31866,798.60803,792.1612,1098.3883
855.42126,798.20514,793.7729,1209.597
828.022,790.54944,795.38464,956.9597
764.7619,786.1172,792.96704,514.1392
761.13556,792.1612,793.7729,454.10257
843.73627,803.0403,799.41394,983.95605
840.10986,801.4286,802.23444,1047.619
880.80585,806.6667,803.0403,1214.0293
769.19415,789.34064,792.1612,568.5348
750.2564,786.1172,796.1905,422.27106
816.7399,790.54944,812.3077,973.0769
836.4835,794.9817,805.8608,1071.392
766.77655,791.75824,789.34064,616.8865
784.5055,789.7436,801.8315,842.52747
830.4396,784.90845,807.47253,1193.8828
813.91943,783.2967,802.23444,1091.1355
757.50916,784.10254,794.17584,701.50183
862.674,794.17584,812.71063,1263.1868
718.022,794.17584,793.7729,440.80585
730.5128,790.9524,783.69965,400.1099
774.83514,797.8022,792.5641,835.6777
819.15753,793.7729,788.5348,1198.7179
796.5934,790.14655,789.7436,1103.2234
747.4359,783.69965,786.52014,714.7985
715.2015,782.49084,785.31134,371.50183
771.6117,788.1319,798.20514,757.1062
836.8865,792.1612,805.8608,1211.2087
818.7546,788.5348,801.4286,1130.6227
768.7912,789.34064,796.99634,806.6667
722.8571,790.14655,793.7729,437.58243
773.22345,790.9524,807.0696,670.4762
851.39197,794.57874,819.9634,1149.1575
855.0183,795.78754,811.0989,1175.751
821.5751,801.8315,796.99634,881.2088
747.8388,801.8315,786.9231,446.84982
772.4176,804.65204,794.17584,591.0989
846.1539,801.8315,807.0696,1114.5055
853.4066,794.9817,810.293,1185.4213
821.1722,794.9817,802.23444,888.0586
760.7326,789.7436,788.1319,440.40292
765.9707,791.75824,790.9524,511.3187
836.4835,798.20514,798.20514,1063.3334
860.65936,807.47253,805.05493,1192.2711
838.9011,811.0989,806.6667,916.6667
777.6557,795.78754,794.57874,501.24542
761.9414,786.52014,799.41394,483.9194
850.989,797.8022,815.9341,1009.34064
886.8498,796.5934,805.8608,1183.0037
830.0366,792.96704,787.72894,991.2088
770.0,796.1905,784.5055,555.2381
769.59705,797.3993,796.1905,415.0183
842.52747,792.96704,807.8755,949.707
855.0183,791.75824,804.65204,1188.6447
824.7985,801.4286,799.81683,1009.34064
790.9524,803.8461,795.78754,614.4689
758.315,800.2198,790.14655,384.79852
815.5311,801.4286,800.2198,894.90845
775.64105,790.54944,798.60803,672.0879
747.03296,788.5348,788.93774,403.73627
869.5238,807.8755,809.0842,1199.9268
836.08057,800.2198,796.99634,1113.2968
785.31134,795.38464,790.9524,745.42126
748.24176,788.1319,790.9524,367.87546
795.78754,789.7436,801.02563,716.8132
869.5238,796.5934,802.23444,1182.6007
809.89014,799.41394,799.41394,801.8315
816.7399,788.93774,807.8755,1023.8461
852.1978,796.1905,809.4872,1216.8499
857.8388,794.57874,784.5055,1117.7289
762.74725,788.1319,778.86444,403.73627
806.26373,790.9524,777.6557,803.8461
792.96704,786.52014,789.7436,639.0476
863.8828,788.93774,801.8315,1156.8132
821.5751,792.1612,796.99634,838.0952
751.8681,788.93774,786.52014,430.32968
847.3626,786.52014,801.8315,1135.4579
768.3883,788.5348,795.38464,570.9524
847.76556,792.1612,813.1135,1094.762
874.7619,788.5348,812.71063,1157.619
841.31866,786.9231,810.696,895.7143
761.9414,790.14655,807.0696,484.32236
757.50916,794.9817,801.4286,514.94507
846.1539,799.011,802.23444,1063.3334
853.8095,795.78754,799.41394,1202.3444
817.9487,787.326,798.60803,946.8865
778.0586,785.31134,801.8315,491.17215
770.80585,786.1172,809.89014,427.50916
840.9158,792.5641,810.696,964.61536
866.7033,801.8315,801.02563,1184.6154
840.10986,804.65204,801.8315,981.9414
772.4176,796.5934,788.1319,529.45056
757.50916,793.7729,791.3553,379.1575
844.94507,796.1905,811.50183,894.90845
879.59705,791.3553,811.50183,1212.0146
848.97437,790.9524,801.8315,1002.49084
792.5641,793.7729,783.2967,578.20514
768.3883,792.5641,785.31134,388.4249
824.3956,791.3553,807.0696,831.6484
870.7326,786.52014,819.15753,1178.1685
848.1685,778.46155,820.3663,1042.381
797.3993,775.64105,802.23444,653.5531
779.67035,789.7436,796.1905,355.78754
844.1392,803.0403,806.26373,777.6557
898.1319,805.8608,810.293,1170.5128
877.98535,799.81683,807.47253,1036.7399
821.5751,790.9524,799.41394,668.0586
780.87915,783.69965,794.57874,362.63736
832.0513,787.326,808.2784,716.8132
898.93774,794.57874,821.5751,1141.9048
884.0293,796.1905,811.0989,1093.956
834.0659,798.60803,792.1612,730.9158
785.31134,795.38464,782.49084,337.25275
817.5458,787.72894,795.38464,631.79486
892.49084,785.7143,803.8461,1132.6373
888.86444,794.17584,805.8608,1119.3407
842.52747,797.3993,798.20514,808.2784
790.14655,794.9817,785.31134,389.6337
815.5311,799.81683,794.9817,572.5641
887.25275,797.8022,811.9048,1077.8389
884.43225,786.1172,809.89014,1116.1172
826.8132,779.2674,799.41394,827.619
766.3736,788.5348,793.36993,397.69232
795.38464,807.47253,792.1612,498.02197
869.5238,814.3223,799.81683,1033.9194
867.1062,801.8315,794.17584,1132.6373
826.4103,790.9524,788.5348,893.2967
767.5824,781.28204,786.52014,420.2564
761.9414,780.4762,794.57874,385.6044
832.8571,787.72894,809.89014,934.7985
859.0476,792.1612,806.26373,1091.5385
832.8571,793.7729,796.5934,893.2967
