eeg_1,eeg_2,eeg_3,eeg_4
739.7802,716.0073,751.06226,725.2747
740.18317,717.619,745.0183,766.3736
755.09155,721.2454,745.42126,771.6117
763.1502,720.0366,741.79486,749.0476
775.2381,719.2308,739.7802,725.2747
762.3443,715.2015,746.2271,724.87177
748.24176,706.7399,739.7802,759.5238
755.89746,703.91943,728.49817,759.92676
755.09155,702.3077,730.5128,737.76556
765.9707,707.5458,739.7802,726.8865
756.30035,711.978,741.39197,721.2454
742.6007,713.1868,740.18317,749.45056
762.3443,714.7985,748.24176,780.07324
780.07324,718.8278,753.8828,773.22345
784.5055,718.4249,747.8388,740.58606
779.67035,711.978,736.9597,718.8278
770.40295,713.5897,737.76556,749.0476
766.3736,720.0366,747.8388,776.04395
767.1795,721.6484,747.8388,771.6117
762.3443,721.6484,747.8388,747.4359
762.3443,724.4689,746.2271,726.08057
765.9707,721.2454,738.5714,749.45056
747.4359,714.7985,740.18317,774.83514
728.9011,715.6044,747.8388,758.315
732.1245,719.6337,749.0476,734.94507
743.4066,723.2601,746.63007,724.87177
751.06226,725.2747,743.4066,746.2271
741.79486,722.4542,743.8095,771.6117
749.45056,722.8571,744.61536,761.9414
770.40295,728.9011,741.39197,743.00366
760.32965,732.9304,745.42126,728.49817
724.87177,737.76556,759.5238,778.86444
738.1685,734.5421,753.47986,749.85345
732.1245,736.1539,761.53845,782.8938
726.08057,733.73627,751.8681,755.4945
744.21246,741.39197,759.92676,742.1978
738.1685,749.0476,768.3883,756.7033
700.696,747.03296,761.13556,777.6557
697.8755,748.6447,763.5531,778.46155
699.0842,749.85345,770.40295,767.98535
693.0403,745.42126,771.6117,740.989
700.696,744.61536,767.1795,741.39197
703.5165,750.65936,762.74725,775.64105
702.3077,747.03296,761.53845,780.4762
713.9927,745.0183,760.32965,774.0293
718.022,745.82416,757.50916,743.4066
713.1868,755.09155,761.53845,734.1392
733.3333,760.7326,767.1795,773.22345
705.12823,746.2271,760.7326,783.69965
667.25275,732.9304,753.8828,765.16486
673.2967,734.94507,755.4945,733.3333
691.4286,738.5714,757.1062,726.4835
724.0659,731.7216,750.2564,760.32965
727.28937,730.10986,748.6447,779.67035
721.6484,734.5421,752.27106,766.3736
707.9487,727.28937,747.03296,734.5421
687.8022,718.4249,739.3773,716.4103
690.2198,722.8571,743.00366,748.6447
699.4872,722.8571,748.24176,768.3883
709.15753,721.6484,747.03296,750.2564
735.7509,732.9304,750.65936,730.5128
754.68866,742.6007,754.68866,716.8132
757.9121,738.1685,759.92676,757.1062
754.68866,736.55676,766.77655,788.1319
750.2564,743.4066,763.5531,762.3443
761.9414,742.1978,765.56775,748.24176
790.14655,737.3626,767.5824,736.1539
794.17584,742.6007,766.3736,759.12085
782.49084,745.82416,768.3883,792.1612
785.7143,738.1685,768.7912,788.5348
788.5348,729.707,757.9121,765.56775
795.38464,733.73627,752.27106,739.7802
809.89014,736.9597,751.8681,755.89746
797.8022,736.55676,758.315,801.8315
794.17584,739.3773,772.4176,813.5165
773.6264,734.1392,764.7619,778.86444
761.9414,730.5128,756.7033,746.63007
785.31134,737.76556,762.74725,770.40295
779.67035,745.0183,768.3883,806.6667
776.04395,747.8388,767.98535,799.81683
781.28204,749.0476,767.5824,774.0293
780.07324,747.03296,765.56775,743.4066
764.35895,743.8095,766.3736,755.4945
753.8828,745.0183,767.98535,793.7729
752.27106,749.0476,767.1795,786.9231
757.50916,752.27106,771.2088,769.59705
763.1502,755.89746,771.2088,753.47986
756.30035,757.9121,772.4176,755.89746
744.21246,754.2857,780.07324,794.9817
725.2747,748.24176,779.2674,803.0403
721.2454,746.63007,771.2088,776.8498
726.8865,749.0476,765.56775,741.39197
748.6447,747.4359,761.13556,736.55676
768.3883,742.6007,766.3736,787.326
765.56775,744.21246,770.40295,802.23444
757.50916,751.06226,764.7619,777.6557
771.2088,753.0769,757.9121,749.45056
783.2967,745.82416,747.03296,730.5128
776.4469,735.7509,748.24176,773.6264
765.9707,736.9597,762.74725,813.91943
790.14655,749.0476,770.0,799.41394
812.71063,755.09155,761.13556,765.9707
796.99634,755.4945,760.32965,758.315
786.1172,756.30035,766.77655,798.60803
786.9231,754.2857,762.74725,814.7253
782.8938,753.47986,762.74725,799.011
761.53845,751.4652,762.74725,773.22345
744.61536,750.65936,760.32965,746.2271
729.304,758.71796,772.01465,783.69965
732.52747,763.95605,778.86444,817.1429
743.00366,757.50916,772.01465,790.9524
740.989,758.71796,768.3883,757.9121
734.94507,760.7326,767.98535,737.76556
728.49817,753.8828,763.95605,757.9121
732.9304,755.09155,765.56775,793.36993
757.50916,753.47986,766.77655,786.52014
756.30035,758.315,770.0,767.1795
745.0183,765.16486,770.80585,753.0769
745.42126,765.56775,771.2088,771.2088
747.8388,774.43225,780.87915,803.8461
753.0769,776.8498,772.8205,791.3553
761.53845,770.40295,757.9121,758.315
770.40295,769.19415,762.3443,738.97437
745.42126,761.53845,777.25275,765.16486
729.304,756.30035,779.2674,796.1905
720.4396,755.89746,770.40295,774.43225
710.7692,751.06226,760.7326,748.6447
715.2015,749.0476,756.7033,734.5421
726.08057,752.27106,761.53845,742.6007
740.18317,757.9121,758.315,779.2674
750.65936,758.315,753.8828,787.326
